#{"t_start": 1747431147.9038424, "env_id": "BuildingEnv"}
r,l,t
-472938.041391,16166,11539.321152
-454049.493053,16166,11546.516413
-459238.194502,16166,11553.755228
-580210.384561,16166,11560.978519
-469946.355867,16166,11568.17838
-433603.008512,16166,11575.413792
-523368.930412,16166,11582.676694
-451711.086685,16166,11589.861286
-598504.377316,16166,11597.131226
-570271.181498,16166,11604.368446
-564902.286922,16166,11611.575682
-665292.224526,16166,11618.736003
-528464.925837,16166,11625.959197
-500315.811265,16166,11633.259675
-475517.383275,16166,11640.481237
-571716.696708,16166,11647.68386
-555026.26491,16166,11654.864297
-538246.509352,16166,11662.064839
-526069.065184,16166,11669.269851
-623811.215544,16166,11676.477373
-563666.206513,16166,11683.717402
-604391.530964,16166,11690.975651
-536199.27043,16166,11698.217323
-551875.4904,16166,11705.494838
-507668.157736,16166,11712.740089
-470402.700633,16166,11719.884725
-492425.663112,16166,11727.025546
-515840.083384,16166,11734.22024
-421599.697015,16166,11741.383846
-515258.793956,16166,11748.557633
-581550.53619,16166,11755.757673
-523724.67954,16166,11763.007913
-591521.935615,16166,11770.205855
-560002.095634,16166,11777.432749
-578246.622569,16166,11784.621989
-688025.050733,16166,11791.82531
-555242.048752,16166,11799.055705
-578100.455415,16166,11806.220165
-539573.260043,16166,11813.382609
-538790.854008,16166,11820.731606
-592655.739886,16166,11828.177223
-559447.677676,16166,11835.47392
-637464.038499,16166,11842.685452
-511105.276679,16166,11849.911344
-568370.9794,16166,11857.100735
-600091.611178,16166,11864.320094
-623801.648011,16166,11871.583569
-619316.591194,16166,11878.862592
-568010.33591,16166,11886.039049
-560503.342295,16166,11893.285519
-615354.756252,16166,11900.611588
-728901.926694,16166,11907.876004
-665855.807906,16166,11915.100461
-596484.603774,16166,11922.375714
-595990.280934,16166,11929.572052
-498772.894855,16166,11936.761285
-635724.706748,16166,11943.929637
-521143.925939,16166,11951.063265
-579808.10173,16166,11958.208575
-770457.034476,16166,11965.468189
-653058.104215,16166,11972.677052
-570278.804666,16166,11979.951845
-598013.037049,16166,11987.164421
-626418.871487,16166,11994.35482
-617010.384613,16166,12001.511875
-645904.136581,16166,12008.838143
-588178.60024,16166,12016.061219
-559509.283531,16166,12023.270106
-537797.387908,16166,12030.453469
-537609.906298,16166,12037.663963
-589187.25248,16166,12044.849313
-565393.221048,16166,12052.071196
-544235.662827,16166,12059.292695
-518840.610807,16166,12066.529632
-507748.572479,16166,12073.796255
-563890.820755,16166,12081.053358
-544735.663706,16166,12088.29987
-535353.144883,16166,12095.555091
-515402.370217,16166,12102.794113
-564323.841891,16166,12110.128043
