#{"t_start": 1747387739.834129, "env_id": "BuildingEnv"}
r,l,t
-630416328.693679,16166,6.323768
-642838011.621675,16166,11.602359
-621281080.147912,16166,16.891495
-630083606.19388,16166,22.161174
-623044032.065189,16166,27.460558
-624670783.702188,16166,32.731902
-621403609.575441,16166,38.177177
-616350703.133811,16166,43.689478
-611820594.879836,16166,49.134758
-611389430.65081,16166,54.537722
-620822574.346238,16166,59.94084
-611392147.138461,16166,65.306239
-606168435.392388,16166,70.732455
-586307225.900313,16166,76.183381
-604561040.25383,16166,81.551443
-583285020.195001,16166,86.956228
-589091034.86477,16166,92.50865
-595732016.938875,16166,97.919252
-593440227.764791,16166,103.492325
-582389082.135903,16166,109.01171
-587024112.395464,16166,114.450772
-582795012.065482,16166,120.002772
-579460896.451851,16166,125.612155
-573347096.146207,16166,131.180834
-579428253.040841,16166,136.798416
-574788272.430391,16166,142.521177
-570337850.162302,16166,148.358819
-565205330.308524,16166,154.098305
-568934371.251441,16166,159.663881
-564908602.063923,16166,165.310671
-557140644.424725,16166,171.155559
-548801127.339183,16166,176.74013
-555878528.984891,16166,182.411221
-545700718.410599,16166,188.063518
-544925833.431834,16166,193.742531
-549358611.495606,16166,199.460406
-542801078.624517,16166,205.459847
-543292531.134657,16166,211.245803
-534037735.274419,16166,216.880293
-540169268.725111,16166,222.71921
-524937114.186133,16166,228.488366
-522628229.218315,16166,234.390698
-531592387.491962,16166,239.992242
-529036118.343506,16166,245.739209
-522041863.273609,16166,251.573843
-521826665.635158,16166,257.325991
-519349263.490662,16166,263.161084
-512747511.948492,16166,269.076487
-516912931.26718,16166,274.7545
-510593253.289435,16166,280.673659
-511617256.234389,16166,286.287661
-505102051.00148,16166,291.908462
-510068598.062483,16166,297.635624
-507631435.733695,16166,303.4997
-512330325.938322,16166,309.305039
-496420972.393541,16166,315.325053
-491502783.539409,16166,321.397316
-493990361.485831,16166,327.143813
-485256139.650782,16166,332.893163
-494984330.95206,16166,338.609722
-477561095.850413,16166,344.322885
-483159945.319869,16166,350.083334
-479220647.037654,16166,355.951875
-485107158.551506,16166,361.935259
-469191321.270935,16166,368.039975
-475644867.501383,16166,374.294958
-463177542.851441,16166,380.574108
-468897744.948895,16166,386.895291
-462348242.061772,16166,393.118659
-456774023.889908,16166,399.492445
-463678466.285544,16166,405.563212
-449704945.704923,16166,411.664663
-456136406.119085,16166,418.082454
-455931378.221971,16166,424.131501
-449570564.511493,16166,430.352972
-446946052.454249,16166,436.341943
-445461443.564225,16166,442.435339
-447781187.348429,16166,448.434715
-443610639.132481,16166,454.586846
-433946284.296058,16166,460.814578
-436513098.244974,16166,467.069634
-441546758.324688,16166,473.176895
-433951602.160884,16166,479.339149
-422560678.317014,16166,485.544209
-421943380.302223,16166,491.60883
-425527295.306282,16166,497.937349
-421389089.724372,16166,504.139013
-419991768.54131,16166,510.436885
-421285782.486412,16166,516.548466
-416766615.176821,16166,522.904118
-408335937.829927,16166,529.226262
-405306988.895399,16166,535.666153
-410772698.061647,16166,542.030155
-402404710.121541,16166,548.261885
-396423448.15595,16166,554.388701
-399530241.681537,16166,560.811264
-396546343.255639,16166,567.226524
-389269052.355945,16166,573.762886
-399482091.783848,16166,580.003114
-389741583.851591,16166,586.38215
-397927384.831633,16166,592.698168
-379855180.981371,16166,598.850369
-380793678.672541,16166,605.27809
-379926802.92523,16166,611.496409
-380270327.033267,16166,617.840117
-379698588.060435,16166,624.087516
-372503025.212128,16166,630.29954
-364088427.620183,16166,636.883313
-373427624.306829,16166,643.357131
-359930696.673374,16166,649.736548
-359099115.720129,16166,656.158101
-357882513.312994,16166,662.891239
-357612601.4396,16166,669.420481
-363185819.632694,16166,676.055472
-348994853.385433,16166,682.89924
-352030890.81449,16166,690.081624
-350742378.672811,16166,697.139786
-343743922.520585,16166,704.22302
-345355473.697911,16166,710.893789
-337196335.678053,16166,717.308817
-336859104.500853,16166,724.066146
-331041076.091397,16166,730.55437
-323875528.399768,16166,736.932929
-328841252.998592,16166,743.454098
-327259798.107273,16166,749.892196
-326472314.623797,16166,756.220903
-326944186.565941,16166,762.557642
-315285233.55559,16166,768.958448
-317747818.707949,16166,775.333182
-318804427.748738,16166,781.791479
-311013017.984877,16166,788.188571
-317190209.902652,16166,794.605608
-307640724.134336,16166,801.07881
-307264444.300919,16166,807.534678
-309424456.874545,16166,813.993077
-301915620.984916,16166,820.47574
-292744498.242818,16166,827.079966
-289327446.87986,16166,833.65024
-298561516.7501,16166,840.285215
-292217592.825983,16166,846.935666
-290815474.000538,16166,853.527615
-289781013.555508,16166,860.092227
-281957527.39264,16166,866.411508
-277543159.10342,16166,873.020647
-280011802.039972,16166,879.417985
-280482304.714177,16166,885.729092
-269834563.107411,16166,892.159226
-266410598.337464,16166,898.745883
-274728948.043109,16166,905.174819
-261848400.411347,16166,911.54527
-265339289.210258,16166,918.052583
-253003994.332252,16166,924.413709
-258261162.904049,16166,930.806241
-253960692.48328,16166,937.304333
-240888187.015234,16166,943.764902
-255717387.760651,16166,950.192888
-251807133.993022,16166,956.701794
-239349374.071948,16166,963.142235
-244771690.217179,16166,969.618916
-235092888.303233,16166,976.500454
-241343514.744207,16166,983.366484
-226252529.294829,16166,990.223909
-238392115.792171,16166,997.082271
-232939446.75025,16166,1004.0942
-229210930.165085,16166,1010.741636
-227599799.463379,16166,1017.394952
-218382511.81981,16166,1024.209471
-214728137.236586,16166,1030.793152
-213989778.432855,16166,1037.414399
-214672398.525944,16166,1044.022923
-214700376.987999,16166,1050.604944
-211873907.032475,16166,1057.553166
-202371989.487008,16166,1064.291211
-210315274.837336,16166,1071.115237
-199533914.426461,16166,1078.100858
-201035850.211763,16166,1084.867421
-197545258.539558,16166,1091.686655
-200298940.123454,16166,1098.703807
