#{"t_start": 1747500406.7495368, "env_id": "BuildingEnv"}
r,l,t
-21800140.646741,16166,9830.324377
-18534292.68737,16166,9838.923694
-38557909.118917,16166,9846.860161
-47492871.174992,16166,9854.21429
-37774725.573992,16166,9860.579178
-22233347.325856,16166,9869.162295
-44703337.617819,16166,9876.504108
-101791844.634703,16166,9883.593812
-98477105.342745,16166,9890.382031
-98504786.206862,16166,9899.082998
-95742592.397693,16166,9907.685578
-87664004.011913,16166,9915.692468
-78837570.51542,16166,9926.36557
-45280425.502179,16166,9934.343411
-26049264.577062,16166,9945.002813
-38772178.300341,16166,9954.302069
-44553296.46497,16166,9962.618931
-33551728.605395,16166,9969.887217
-20569951.922806,16166,9978.513828
-22595568.712587,16166,9985.80656
-21913999.462416,16166,9992.411645
-22001283.909756,16166,9998.32184
-14989749.31685,16166,10004.898912
-88103343.622016,16166,10013.581459
-81373136.410722,16166,10021.635642
-54076018.182473,16166,10027.54475
-40952751.187604,16166,10033.873655
-17090382.567449,16166,10040.471848
-46584218.7488,16166,10047.787374
-50613705.27131,16166,10054.437655
-36950738.943223,16166,10060.538322
-21700057.201919,16166,10067.86333
-22279838.018828,16166,10075.268541
-20213042.435185,16166,10085.273409
-17378438.376971,16166,10093.971065
-45651240.394762,16166,10101.707319
-108302488.644114,16166,10109.061733
-107529397.298043,16166,10116.496787
-108160793.719637,16166,10122.553988
-101439089.358948,16166,10129.964275
-99210889.009023,16166,10139.296662
-91599141.514586,16166,10147.987149
-88549934.796216,16166,10155.441512
-83626262.780347,16166,10162.833647
-71722262.739623,16166,10171.250335
-62545858.148908,16166,10179.244748
-52999651.173449,16166,10187.268655
-21829040.388569,16166,10193.960983
-19424318.364652,16166,10201.333054
-24449976.947447,16166,10208.699597
-20924346.626598,16166,10215.394476
-32338163.247573,16166,10224.779851
-42709866.97682,16166,10230.861353
-37067309.305677,16166,10238.918686
-22729522.35645,16166,10246.633059
-26633645.139553,16166,10252.618429
-31663719.573365,16166,10261.327672
-20137284.813564,16166,10268.018222
-38786648.304523,16166,10277.339397
-44141261.777091,16166,10285.322868
-25039825.233064,16166,10291.946705
-27973816.540308,16166,10301.308317
-30363038.700852,16166,10309.993506
-21519180.576737,16166,10316.460373
-24529666.00709,16166,10323.737501
-31169182.469093,16166,10330.387129
-40115513.961149,16166,10336.348065
-24755860.254165,16166,10347.027338
-26289374.856737,16166,10353.61038
-30890557.627835,16166,10360.209687
-33860296.72892,16166,10367.525612
-25697965.660223,16166,10375.497786
-19334970.77005,16166,10381.202117
-24434054.962769,16166,10387.839554
-15617346.498335,16166,10396.506574
-22004642.229618,16166,10406.526437
-19846460.114689,16166,10415.872494
-23481698.863736,16166,10423.86924
-28198395.459015,16166,10429.944194
-17831357.500403,16166,10438.692688
-31483058.751479,16166,10445.978084
-37112176.073105,16166,10452.553874
-37704339.674286,16166,10459.525887
-55855251.961427,16166,10466.754905
-52488807.39548,16166,10475.461885
