#{"t_start": 1747564208.949767, "env_id": "BuildingEnv"}
r,l,t
-109794069.602945,16166,10976.018063
-115123967.554067,16166,10982.159793
-389443992.307546,16166,10990.592963
-716846375.345772,16166,11000.618134
-731773295.280027,16166,11007.894701
-688997796.903503,16166,11015.241849
-707924232.451321,16166,11023.681482
-665483151.018381,16166,11030.993946
-674810560.012673,16166,11036.648461
-676192584.147348,16166,11043.785578
-682551219.708355,16166,11050.925012
-630675214.791788,16166,11057.565914
-615060693.173513,16166,11064.817366
-620329203.255257,16166,11073.284826
-624459181.893611,16166,11080.696143
-605659795.08176,16166,11090.362174
-584952481.027093,16166,11098.174654
-566666302.685213,16166,11106.947994
-557794312.058652,16166,11114.768665
-559130932.152127,16166,11123.247607
-534997880.900243,16166,11131.25276
-545668189.444698,16166,11138.043258
-484252834.326167,16166,11146.564727
-514743326.128973,16166,11153.809777
-469883846.456657,16166,11161.786325
-477871059.547975,16166,11170.345829
-414692261.661288,16166,11177.65044
-406594182.971788,16166,11184.681129
-404400101.68711,16166,11193.257385
-381570659.080841,16166,11201.770304
-374236965.659536,16166,11211.468292
-344908478.227475,16166,11217.603157
-304812866.935355,16166,11224.939024
-234069944.240474,16166,11231.068386
-195959155.874904,16166,11240.794263
-120102052.069044,16166,11247.516733
-145922499.935583,16166,11253.328702
-124472038.613884,16166,11260.107541
-136180198.759188,16166,11269.351197
-222176629.679317,16166,11276.820827
-268002775.894551,16166,11284.93674
-261511040.810576,16166,11291.78958
-157898782.156696,16166,11299.172292
-132706209.451885,16166,11307.838488
-151387301.287844,16166,11315.931077
-112073836.201359,16166,11325.195255
-149572010.323775,16166,11333.449061
-188777621.635104,16166,11340.982703
-175638671.115428,16166,11350.183784
-79426963.478717,16166,11360.586635
-98299539.209132,16166,11369.793866
-84363157.134382,16166,11376.612488
-115095565.472241,16166,11384.002338
-96533763.754698,16166,11393.973206
-112735545.667623,16166,11400.106211
-131716463.381454,16166,11407.173204
-142743637.161748,16166,11415.299591
-301328507.343735,16166,11424.709213
-239995424.589001,16166,11434.023452
-222650846.8008,16166,11442.626328
-159552787.379348,16166,11450.591795
-91587833.849398,16166,11460.462133
-82693199.864493,16166,11467.779049
-90551816.83032,16166,11475.21808
-43247566.174121,16166,11482.291076
-58441589.040221,16166,11490.934782
-73412144.81247,16166,11502.105312
-99978676.011381,16166,11512.004365
-78899934.759431,16166,11520.576207
-88108992.517358,16166,11526.626442
-136775083.815489,16166,11533.365641
-146824428.486876,16166,11541.514233
-128130967.848063,16166,11551.880995
-91952395.775421,16166,11559.854618
-102478120.093497,16166,11566.835738
-102849363.975369,16166,11576.090822
-65985637.358884,16166,11584.105984
-58719534.476689,16166,11593.986123
-190817357.610244,16166,11602.556924
-196188617.972514,16166,11610.579935
-102427825.751986,16166,11618.613484
-108011699.206462,16166,11625.444687
-133785968.339751,16166,11633.290172
-107149356.684621,16166,11639.108405
-95224273.934134,16166,11647.787795
-101325026.3433,16166,11656.412698
-84170790.918001,16166,11666.115707
-81272680.801064,16166,11673.644531
-121779568.337506,16166,11681.820319
-118194283.656912,16166,11690.008908
-80426150.40777,16166,11698.224793
-78168208.888834,16166,11705.438884
-80995087.212427,16166,11713.033856
-53059248.524116,16166,11718.800728
-110840509.307011,16166,11727.613164
-88348519.272239,16166,11736.35344
-75772467.806361,16166,11744.078906
-79453309.659293,16166,11752.845873
-60199275.35234,16166,11763.203221
-85768403.639459,16166,11770.292502
-38702999.844821,16166,11777.989412
-60778363.96669,16166,11784.606473
-75895595.195217,16166,11790.961476
-91724830.570947,16166,11799.861861
-61469260.344916,16166,11809.223005
-75115499.22264,16166,11815.875481
-64958565.403579,16166,11823.112749
-201462434.739696,16166,11829.741038
-260310800.244065,16166,11839.658345
-245173195.348066,16166,11846.841761
-217441740.941531,16166,11854.644168
-179542934.869166,16166,11860.861928
-94828142.549238,16166,11866.920746
-32483587.784704,16166,11875.142681
-73337919.119023,16166,11883.418688
-98045183.294844,16166,11891.175617
-77256325.414705,16166,11900.019805
-60262445.000257,16166,11909.315468
-59058466.228797,16166,11916.963811
-71402198.34161,16166,11925.725999
-66850231.189672,16166,11934.439205
-55169092.513176,16166,11941.88915
-69790822.19842,16166,11950.183933
-102611164.692731,16166,11956.767857
-104420854.00947,16166,11963.934896
-92176678.454028,16166,11969.909734
-74766689.176842,16166,11975.99066
-78566704.244252,16166,11983.1169
-65046905.603175,16166,11991.844157
-56250166.663032,16166,12001.648255
-65985197.925377,16166,12010.053847
-120041512.580432,16166,12019.360147
-145978349.230578,16166,12027.519805
-105861350.950567,16166,12037.831568
-117175233.794992,16166,12044.956203
-58067621.30113,16166,12051.065535
-57835965.524602,16166,12057.200084
