#{"t_start": 1773867362.0264642, "env_id": "BuildingEnv"}
r,l,t
-73728762.280722,16166,1341.374666
-61935603.47634,16166,1348.778189
-88256971.358344,16166,1356.169723
-71439164.264948,16166,1363.577485
-69907595.562075,16166,1371.010477
-67705239.883144,16166,1378.429985
-69337607.930746,16166,1385.903076
-79356591.291322,16166,1393.354623
-64547576.372344,16166,1400.844266
-85767081.938749,16166,1408.302667
-82793170.077856,16166,1415.739727
-67160763.452669,16166,1423.210157
-62484174.903116,16166,1430.743078
-94261793.056163,16166,1438.211887
-86529707.973628,16166,1445.711678
-73226647.039469,16166,1453.20372
-83422663.670235,16166,1460.717625
-76244591.227268,16166,1468.224322
-74866701.780914,16166,1475.721924
-81765252.352173,16166,1483.209949
-103616899.23123,16166,1490.748251
-67086509.190352,16166,1498.277888
-86773157.626164,16166,1505.808621
-94268848.252998,16166,1513.34541
-96376261.966051,16166,1520.909368
-127560880.628852,16166,1528.481717
-104458874.801959,16166,1536.054725
-103732235.445102,16166,1543.625779
-110290520.909008,16166,1551.175922
-103015399.655872,16166,1558.841833
-128524627.876639,16166,1566.466012
-125242835.601829,16166,1574.086088
-125375040.194744,16166,1581.878613
-121966180.261662,16166,1589.481808
-122645231.298982,16166,1597.070714
-114843891.190304,16166,1604.662354
-143040465.307172,16166,1612.268682
-159794401.628193,16166,1619.882799
-159372422.770589,16166,1627.510087
-153273080.941493,16166,1635.136102
-170891892.115776,16166,1642.759876
-169617089.835077,16166,1650.417607
-154588622.408753,16166,1658.060537
-172980416.511765,16166,1665.723021
-176739532.437986,16166,1673.382582
-163083098.897466,16166,1681.077462
-184715766.789051,16166,1688.741832
-192727748.309084,16166,1696.414662
-171784925.233751,16166,1704.122852
-174264143.268529,16166,1711.852891
-181780951.036483,16166,1719.567666
-211475398.870884,16166,1727.34328
-223836495.240762,16166,1735.066132
-200253517.82847,16166,1742.792286
-200477619.596993,16166,1750.523003
-221485961.28468,16166,1758.2585
-219163986.312052,16166,1766.044424
-213707794.427705,16166,1773.826606
-217769662.35649,16166,1781.595205
-218623472.01238,16166,1789.357039
-218512250.288603,16166,1797.141513
-237990988.535859,16166,1804.92266
-224890351.515477,16166,1812.724396
-228673621.940044,16166,1820.53608
-237648481.316365,16166,1828.351991
-226952607.203336,16166,1836.157743
-233030954.411785,16166,1843.991457
-246866614.554883,16166,1851.832228
-247426153.935535,16166,1859.679971
-241928167.063873,16166,1867.538931
-253241390.077696,16166,1875.38371
-241750681.211413,16166,1883.234114
-277613302.791329,16166,1891.091778
-254583251.011637,16166,1898.961062
-248588772.707899,16166,1906.834533
-269266792.313265,16166,1914.6973
-237238792.194692,16166,1922.621961
-264124958.303714,16166,1930.532549
-248770625.918489,16166,1938.495285
-228051020.917908,16166,1946.467572
-263858406.004563,16166,1954.420665
-252125516.913399,16166,1962.323314
-252475618.006627,16166,1970.279961
-261973037.556256,16166,1978.206927
-236176000.681515,16166,1986.133508
-262781918.653446,16166,1994.124998
-264718883.366573,16166,2002.105957
-310847977.651605,16166,2010.287251
-308189818.665754,16166,2018.407987
-290431032.68391,16166,2026.498148
-330553823.011273,16166,2034.623191
-314305476.708999,16166,2042.751508
-293363421.871456,16166,2050.9046
-273081881.241683,16166,2059.04688
-289224171.518527,16166,2067.188308
-306447976.620451,16166,2075.318065
-272692899.698473,16166,2083.530952
-258881124.960501,16166,2091.713442
-292207778.118673,16166,2099.995313
-257416162.087294,16166,2108.164883
-300518971.934928,16166,2116.384688
-254732286.347705,16166,2124.552129
-268288314.79264,16166,2132.880423
-337719806.88277,16166,2141.036878
-273211608.801492,16166,2149.206254
-293032309.989408,16166,2157.374884
-227172203.550911,16166,2165.554666
-287493390.763805,16166,2173.920202
-244788942.850325,16166,2182.316221
-259423887.481109,16166,2190.660691
-239715208.256733,16166,2199.026255
-169738502.048288,16166,2207.416668
-138703579.619906,16166,2215.692726
-191263102.246444,16166,2223.989153
-174707136.430252,16166,2232.328028
-222347636.756516,16166,2240.603661
-203496208.541586,16166,2248.925182
-219537812.508428,16166,2257.281808
-247204290.515278,16166,2265.602303
-186152066.039897,16166,2273.933321
-119668271.595533,16166,2282.261167
-206591249.260867,16166,2290.550979
-208404329.132806,16166,2298.93801
-213790349.751155,16166,2307.261467
-181447406.396376,16166,2315.587249
-180043792.603906,16166,2323.994844
-123986704.130815,16166,2332.306651
-157339178.756777,16166,2340.716567
-173121580.444589,16166,2349.021004
-159014490.476219,16166,2357.357162
-147906598.187139,16166,2365.643936
-166645801.4878,16166,2374.031235
-157020787.408964,16166,2382.331416
-122090030.9067,16166,2390.649827
-114515253.761329,16166,2398.976714
-71545930.928338,16166,2407.274212
-99804481.9462,16166,2415.61535
-118585598.99512,16166,2423.953095
-93668786.191187,16166,2432.248769
-84166984.935091,16166,2440.592695
-98089364.684385,16166,2448.925227
-102331708.897119,16166,2457.288162
-94781892.858539,16166,2465.621112
-104659337.786282,16166,2473.941784
-86965875.37731,16166,2482.438091
-118660032.965848,16166,2490.777378
-105145486.822235,16166,2499.083477
-117605419.214574,16166,2507.39765
-90846478.926418,16166,2515.82761
-127524945.246183,16166,2524.206705
-112500078.784681,16166,2532.676489
-115125282.922675,16166,2541.013767
-111898904.571119,16166,2549.377903
-117833849.082316,16166,2557.687208
-125659121.808176,16166,2566.032577
-171500340.475344,16166,2574.347342
-136141303.049437,16166,2582.664365
-122142837.074376,16166,2590.947183
-139116483.007406,16166,2599.473217
-178713184.012837,16166,2607.869739
-138234494.731578,16166,2616.277664
-125181393.813409,16166,2624.596484
-146104455.571326,16166,2632.921543
-174797041.081607,16166,2641.249509
-152197993.608971,16166,2649.758618
-244698610.028654,16166,2658.152787
-155941997.392409,16166,2666.519216
-172823940.676058,16166,2674.971699
-178663531.055017,16166,2683.387452
-198785846.936725,16166,2691.783451
-179684417.535061,16166,2700.179987
-169336442.298516,16166,2708.568216
-189152913.112864,16166,2716.979618
-195570573.430095,16166,2725.335577
-179341441.075822,16166,2733.702721
-201331055.669917,16166,2742.156898
-174920700.922298,16166,2750.553515
-183159272.703789,16166,2758.965588
-158108307.847405,16166,2767.395223
-151370888.82579,16166,2775.799056
-157740980.953549,16166,2784.217971
-137697293.149356,16166,2792.646628
-139742645.778446,16166,2801.050681
-145145371.018286,16166,2809.440584
-139970049.804379,16166,2817.875347
-111609404.235872,16166,2826.241239
-118125105.573449,16166,2834.644081
-120781349.798287,16166,2843.050605
-113430173.677259,16166,2851.454146
-127709400.378489,16166,2859.856019
-118783998.093153,16166,2868.284277
-108144222.887287,16166,2876.651671
-132754653.097119,16166,2885.075193
-118509348.166851,16166,2893.459014
-101702786.716689,16166,2901.865979
-101477311.334492,16166,2910.272371
-113839323.983399,16166,2918.715255
-122625751.900731,16166,2927.122282
-95065210.607869,16166,2935.541194
-114087983.508883,16166,2943.999686
-96420184.179682,16166,2952.528403
-104207646.144347,16166,2960.959872
-131528409.936251,16166,2969.416602
-128925656.114078,16166,2977.774454
-130833093.302047,16166,2986.184726
-134617325.252377,16166,2994.704862
-144305786.973094,16166,3003.306641
-148303977.906957,16166,3011.771969
-145068507.11855,16166,3020.160931
-141947457.790113,16166,3028.576665
-133664020.799333,16166,3037.003018
-158378226.731447,16166,3045.365401
-159861952.387989,16166,3053.783662
-156289484.440902,16166,3062.214491
-146578383.268206,16166,3070.598826
-102970499.299849,16166,3078.985653
-138470587.418966,16166,3087.390514
-170458354.337693,16166,3095.792243
-157162515.58569,16166,3104.297475
-157799737.131957,16166,3112.738023
-184442488.816231,16166,3121.149357
-186410445.14559,16166,3129.653044
-186332864.05004,16166,3138.067336
-176747985.229855,16166,3146.434379
-178813249.984857,16166,3154.876746
-160191129.542276,16166,3163.299955
-149082962.946323,16166,3171.702986
-147612748.684569,16166,3180.200707
-121822954.451374,16166,3188.690047
-134124490.670847,16166,3197.142685
-122246659.539275,16166,3205.522682
-127191289.099096,16166,3213.979478
-129806098.66298,16166,3222.340976
-98738939.085507,16166,3230.715646
-100112062.590502,16166,3239.065229
-82388637.420081,16166,3247.46158
-85049300.877043,16166,3255.934891
-88464741.922063,16166,3264.42816
-72530900.154895,16166,3272.803065
-78092809.4075,16166,3281.205261
-83772300.154762,16166,3289.620409
-87718739.030883,16166,3298.032593
-87933318.926178,16166,3306.413079
-81471508.995824,16166,3314.837192
-85081742.854781,16166,3323.24816
-75843584.967215,16166,3331.653818
-76025572.264,16166,3340.082593
-75835574.774404,16166,3348.48633
-77725691.829506,16166,3356.926388
-76601139.126372,16166,3365.330385
-69400035.460188,16166,3373.715837
-65590266.046052,16166,3382.150634
-65098759.229748,16166,3390.550089
-65138237.912162,16166,3398.944214
-61287012.2673,16166,3407.374829
-61282255.568574,16166,3415.864441
-61731974.543458,16166,3424.495595
-60597168.186456,16166,3432.888962
-57839844.293626,16166,3441.342493
-59665060.502954,16166,3449.84376
-58954080.230818,16166,3458.288455
-60408620.415333,16166,3466.705475
-53955349.635406,16166,3475.146291
-51088878.514577,16166,3483.560078
-50588454.458762,16166,3491.965581
-49008415.305311,16166,3500.598567
-46478162.703406,16166,3509.09977
-47023841.992002,16166,3517.449314
-45071160.926593,16166,3525.788737
-42639358.066284,16166,3534.149289
-42344851.635699,16166,3542.45708
-37693178.96968,16166,3550.795631
-38573667.928442,16166,3559.21303
-37359562.975865,16166,3567.694192
-36359354.53256,16166,3576.135801
-36465772.413541,16166,3584.55632
-36209881.647507,16166,3592.938347
-34356709.716028,16166,3601.351198
-33924897.003006,16166,3609.752284
-34471944.95031,16166,3618.209013
-31797014.896442,16166,3626.577528
-32346313.706943,16166,3635.008536
-31864533.182139,16166,3643.406738
-31307267.001637,16166,3651.920252
-29029991.506006,16166,3660.307328
-30248647.804765,16166,3668.6791
-29294830.330923,16166,3677.00699
-28256138.097002,16166,3685.396947
-27188660.877378,16166,3693.807313
-26707115.116669,16166,3702.156062
-26466471.18725,16166,3710.60892
-26103818.569033,16166,3718.980364
-24837370.860858,16166,3727.291773
-24913879.613469,16166,3735.635849
-24108794.113757,16166,3743.99939
-23008350.645599,16166,3752.525813
-23860039.633485,16166,3760.905744
-22060332.759399,16166,3769.275427
-22728080.196064,16166,3777.648695
-21459408.474643,16166,3785.976066
-20797889.267754,16166,3794.375997
-20322235.822682,16166,3802.694945
-19016657.975378,16166,3811.042484
-19035162.735082,16166,3819.557701
-18622016.814074,16166,3827.91685
-17288167.213168,16166,3836.301473
-18291638.938271,16166,3844.729296
-17310490.117871,16166,3853.120095
-17019084.596623,16166,3861.521514
-16019412.828821,16166,3869.906907
-15847805.522274,16166,3878.316153
-16398952.238472,16166,3886.740846
-15400845.395446,16166,3895.104971
-14682626.571528,16166,3903.467024
-15060169.948938,16166,3911.901697
-14306089.783566,16166,3920.290044
-13414133.516485,16166,3928.717559
-13648187.34189,16166,3937.191096
-12428816.989254,16166,3945.687905
-12038550.066084,16166,3954.117221
-13287878.553941,16166,3962.493515
-11981530.375552,16166,3970.885927
-10898945.584833,16166,3979.30956
-11574403.857002,16166,3987.673212
-11223239.857187,16166,3996.030889
-10795910.91905,16166,4004.452739
-9957881.234175,16166,4012.825357
-10011568.093526,16166,4021.200149
-9240973.977905,16166,4029.561166
-8866672.25831,16166,4037.911293
-8766416.873883,16166,4046.308518
-8742580.466192,16166,4054.701419
-7633937.567684,16166,4063.090602
-6997219.425887,16166,4071.493292
-7596876.156213,16166,4079.884909
-6306399.33526,16166,4088.210145
-6631755.482675,16166,4096.600934
-6011458.481646,16166,4104.971544
-5116853.878383,16166,4113.37253
-4992385.93416,16166,4121.550205
-4879356.221065,16166,4129.868157
-4202026.286069,16166,4138.059443
-4067606.903978,16166,4146.247326
-4026352.371948,16166,4154.441897
-3723219.741621,16166,4162.616625
-3264895.226431,16166,4170.742145
-3591471.535303,16166,4178.893919
-3369093.288533,16166,4187.031451
-3675590.791119,16166,4195.189401
-3965432.577583,16166,4203.361845
-3332682.175694,16166,4211.508107
-4021574.354616,16166,4219.671032
-4350259.098219,16166,4227.844931
-4878190.317727,16166,4236.108462
-4842169.29655,16166,4244.333406
-5270624.711343,16166,4252.553659
-5433478.329916,16166,4260.76339
-5724642.567792,16166,4269.058793
-6599760.415769,16166,4277.257468
-6929498.574005,16166,4285.435963
-7282418.784536,16166,4293.627075
-6295274.672105,16166,4301.807075
-8292224.342213,16166,4310.059686
-10020331.707958,16166,4318.264758
-8884162.299916,16166,4326.442911
-11530726.790921,16166,4334.605025
-12009706.055834,16166,4342.76431
-13322208.321446,16166,4350.902109
-16578111.824728,16166,4359.116083
-17157381.697839,16166,4367.287905
-17956684.271616,16166,4375.533655
-16848974.087432,16166,4383.776289
-19774201.489761,16166,4391.991162
-21702253.937051,16166,4400.277573
-21642350.035326,16166,4408.456361
-25850161.688981,16166,4416.592738
-29974314.092422,16166,4424.760005
-34191049.847595,16166,4432.964637
-43680464.438999,16166,4441.129184
-46095836.916985,16166,4449.310064
-50296237.57391,16166,4457.492136
-54483154.186103,16166,4465.619478
-68467289.327863,16166,4473.760914
-82300018.590716,16166,4481.879934
-96452902.789495,16166,4490.034072
-100361979.611383,16166,4498.184521
-120414799.590816,16166,4506.340524
-142084799.188209,16166,4514.59268
-151688517.823765,16166,4522.69041
-188907835.736216,16166,4530.749465
-204250315.825354,16166,4538.822201
-256237133.64875,16166,4546.839509
-289182374.258107,16166,4554.929335
-360835540.172242,16166,4563.039337
-405306318.406355,16166,4571.164701
-323857927.294896,16166,4579.23308
-275389685.270564,16166,4587.214557
-126301687.517673,16166,4595.242343
-55645135.014586,16166,4603.251214
-33841874.023251,16166,4611.227921
-20830994.624104,16166,4619.188159
-14806169.241561,16166,4627.167899
-13037729.336194,16166,4635.117046
-12261470.360225,16166,4643.089725
-11408703.893028,16166,4651.046762
-14768997.760449,16166,4659.014565
-13918622.396063,16166,4666.981087
-20105989.883362,16166,4674.950478
-24624451.005201,16166,4682.941101
-35110289.467286,16166,4690.961502
-51297236.455579,16166,4698.922573
-64478885.90487,16166,4706.754592
-109995442.172071,16166,4714.610267
-175924808.566075,16166,4722.450542
-228732134.414672,16166,4730.299356
-273634841.178274,16166,4738.147792
-323024098.75059,16166,4745.992301
-2272693284.969966,16166,4753.856608
-6636911533.104284,16166,4761.753023
-577765126.21375,16166,4769.63171
-1308699405.976115,16166,4777.497971
-1905948803.631427,16166,4785.338738
-1340067106.912309,16166,4793.206158
-927060392.103032,16166,4801.043698
-842744097.502824,16166,4808.883401
-622985545.898538,16166,4816.724262
-552717346.265742,16166,4824.574405
-447809016.849869,16166,4832.423499
-362195284.36387,16166,4840.293074
-290293175.371148,16166,4848.128389
-290822624.623761,16166,4855.959305
-282910547.980097,16166,4863.810281
-160843756.299728,16166,4871.659904
-200794309.481115,16166,4879.52502
-137814370.961697,16166,4887.394833
-145047629.894488,16166,4895.284165
-139505818.150488,16166,4903.152747
-150808802.773464,16166,4911.010962
-146954899.628749,16166,4918.886294
-129650851.786032,16166,4926.739333
-139226989.907842,16166,4934.58624
-139907730.364691,16166,4942.452002
-124857882.349442,16166,4950.314689
-119743223.889019,16166,4958.171619
-114160659.107083,16166,4966.012548
-115626581.05943,16166,4973.869057
-106629497.628136,16166,4981.726441
-95825644.658231,16166,4989.568455
-97370743.468197,16166,4997.405442
-108347822.180831,16166,5005.244772
-104580937.288613,16166,5013.112038
-104851966.585907,16166,5020.979445
-103196405.07018,16166,5028.84493
-101155456.516781,16166,5036.711865
-112527655.735682,16166,5044.572947
-95991432.137761,16166,5052.448656
-102275305.410004,16166,5060.307489
-103220631.980886,16166,5068.15503
-107014593.571035,16166,5076.003451
-103112336.580566,16166,5083.86988
-115601311.263384,16166,5091.732865
-120077415.103213,16166,5099.634516
-118542086.506499,16166,5107.496725
-132770045.469538,16166,5115.389558
-128752515.566083,16166,5123.259838
-122764866.537264,16166,5131.110252
-125026851.000881,16166,5138.963482
-129193134.64328,16166,5146.812598
-141978942.529538,16166,5154.693061
-137724748.101636,16166,5162.561603
-134184370.245416,16166,5170.448281
-138803516.42944,16166,5178.336859
-145795395.256788,16166,5186.195099
-146432465.876942,16166,5194.050411
-147175598.487487,16166,5201.920362
-156897966.698961,16166,5209.80398
-154616044.548041,16166,5217.700837
-158448621.761969,16166,5225.612416
-163294743.887077,16166,5233.514135
-165465445.572044,16166,5241.386926
-169406752.061503,16166,5249.263844
-167844058.593806,16166,5257.125778
-163914393.831292,16166,5265.041213
-164654683.983503,16166,5272.914352
-153069338.114401,16166,5280.776117
-153283061.538208,16166,5288.632682
-138994542.881541,16166,5296.490854
-141772369.00587,16166,5304.368358
-134735776.594397,16166,5312.241557
-137346299.385176,16166,5320.117069
-137737669.931906,16166,5328.023514
-128546579.243983,16166,5335.852293
-129614249.464028,16166,5343.713075
-136373488.102203,16166,5351.646267
-140786972.400418,16166,5359.521193
-142824985.026392,16166,5367.383413
-144340156.619831,16166,5375.222187
-147423642.809898,16166,5383.079931
-148648569.314202,16166,5390.966951
-147926937.910147,16166,5398.898819
-145759694.303942,16166,5406.799915
-146060008.385002,16166,5414.740973
-152480486.791071,16166,5422.613758
-154010549.845743,16166,5430.501382
-158704338.602756,16166,5438.365272
-163981774.167914,16166,5446.245336
-161704241.893179,16166,5454.089388
-163809575.88704,16166,5461.951855
-166534432.617064,16166,5469.917754
-170234387.880617,16166,5477.925275
-170082653.010034,16166,5485.870338
-176379636.74357,16166,5493.816532
-178313836.193647,16166,5501.770703
-175815992.154581,16166,5509.694499
-179944303.491268,16166,5517.670748
-185399751.015137,16166,5525.613636
-188399175.194318,16166,5533.563664
-190178694.367194,16166,5541.491997
-191027989.285976,16166,5549.416308
-195914594.916314,16166,5557.348214
-195201928.394639,16166,5565.291407
-201245869.39062,16166,5573.230738
-201962290.411085,16166,5581.182709
-208089498.269702,16166,5589.133519
-210392202.986968,16166,5597.134628
-218506886.39628,16166,5605.081406
-212649263.773527,16166,5613.161885
-219430561.998916,16166,5621.161567
-217042748.128215,16166,5629.163558
-224241508.425052,16166,5637.170959
-222355421.844004,16166,5645.167094
-227891927.827121,16166,5653.216761
-228309436.175436,16166,5661.311907
-233714332.78269,16166,5669.300719
-225227284.492817,16166,5677.265972
-230864079.963097,16166,5685.234941
-238055755.161756,16166,5693.220952
-240290290.43228,16166,5701.190095
-234309769.713936,16166,5709.172074
-240250997.945135,16166,5717.15109
-241837544.135321,16166,5725.136088
-240371255.090125,16166,5733.140363
-246031684.737333,16166,5741.117505
-247751182.764407,16166,5749.100254
-242475990.309111,16166,5757.101573
-245762202.275256,16166,5765.077866
-247171068.322499,16166,5773.041494
-246206457.94472,16166,5781.01955
-247309927.530117,16166,5788.975356
-254560032.119037,16166,5796.944098
-253128431.646474,16166,5804.921743
-260453483.980947,16166,5812.909443
-253588628.770823,16166,5820.871534
-254834717.664545,16166,5828.849952
-259470407.706421,16166,5836.807544
-258524884.775346,16166,5844.84658
-258742983.485434,16166,5852.818008
-261492075.128846,16166,5860.799618
-261176421.252705,16166,5868.768587
-265401047.551273,16166,5876.756855
-266872275.275459,16166,5884.733801
-262341008.463897,16166,5892.744531
-257551266.078756,16166,5900.733033
-267159171.566903,16166,5908.697769
-267375301.545518,16166,5916.697531
-264957858.794476,16166,5924.653518
-270110142.172459,16166,5932.537302
-286432746.962235,16166,5940.412181
-276976308.967942,16166,5948.294023
-276902621.708047,16166,5956.142871
-281327228.026674,16166,5964.009988
-283218920.486285,16166,5971.879199
-282946448.30188,16166,5979.725992
-287397526.912482,16166,5987.641856
-286064761.565023,16166,5995.51963
-283946490.405741,16166,6003.386298
-284293331.169839,16166,6011.245162
-291075611.303917,16166,6019.119651
-297873242.58627,16166,6026.978233
-290826343.510635,16166,6034.821677
-297231794.973917,16166,6042.800267
-292066937.231253,16166,6050.670456
-291358478.839707,16166,6058.542093
-297947047.120065,16166,6066.421592
-289572318.929084,16166,6074.295408
-298986587.467271,16166,6082.153928
-299712948.823618,16166,6090.03157
-298607628.057471,16166,6097.907983
-302622152.233783,16166,6105.784206
-302992951.546706,16166,6113.660583
-304039191.551992,16166,6121.686291
-304500469.749841,16166,6129.680344
-306306790.889899,16166,6137.673262
-305913057.19628,16166,6145.669523
-307724971.004777,16166,6153.689019
-306662946.918262,16166,6161.682597
-305657045.82825,16166,6169.78328
-307432763.72203,16166,6177.757981
-304793542.386805,16166,6185.766894
-307856447.296979,16166,6193.747089
-304160869.571536,16166,6201.772072
-301875232.097179,16166,6209.764343
-304585878.899257,16166,6218.039712
-302158776.329137,16166,6226.174083
-307463076.819238,16166,6234.345651
-302448581.901357,16166,6242.463273
-309479530.655917,16166,6250.682122
-310829922.090327,16166,6258.809798
-307277116.390391,16166,6266.933819
-315311914.552912,16166,6275.049089
-314234930.452941,16166,6283.203274
-304607306.486074,16166,6291.420863
-306822985.45785,16166,6299.61758
-309924320.558624,16166,6307.742884
-313805946.27219,16166,6315.889717
-315439980.18513,16166,6324.042257
-314468957.409616,16166,6332.210127
-307813892.238801,16166,6340.483606
-316357247.061988,16166,6348.616276
-316629127.626581,16166,6356.765773
-319324600.61224,16166,6365.12183
-309787939.035139,16166,6373.246624
-312826199.506188,16166,6381.47615
-314022373.783681,16166,6389.585052
-317197561.549335,16166,6397.648172
-315575042.666851,16166,6405.726922
-312061708.014615,16166,6413.82761
-317241036.146705,16166,6421.942183
