#{"t_start": 1773866751.409367, "env_id": "BuildingEnv"}
r,l,t
-823536929.85539,16166,10.030635
-695243049.279404,16166,19.041406
-711708661.574001,16166,28.055218
-577413033.931519,16166,37.020063
-490129899.49195,16166,45.984701
-385999880.850595,16166,54.98883
-318562116.451155,16166,63.957839
-254718607.301636,16166,72.896575
-193275059.069751,16166,81.85694
-145289010.158414,16166,90.360133
-109245155.245774,16166,99.312259
-83212428.897603,16166,108.253803
-89210145.337749,16166,117.207
-94157950.186826,16166,126.137783
-70657786.508343,16166,135.067124
-56254202.109281,16166,144.01145
-112956954.299899,16166,152.974262
-117631430.308958,16166,161.951726
-82921237.130102,16166,170.452186
-74331489.882169,16166,179.395857
-88954127.421034,16166,188.363428
-87182476.701988,16166,197.320751
-81947511.719879,16166,206.282724
-53699073.664581,16166,215.242587
-99914996.122983,16166,224.200503
-91749319.114824,16166,233.149299
-90164857.59205,16166,242.084126
-71769101.293293,16166,251.04376
-113437640.281702,16166,259.541004
-124866537.671763,16166,268.505995
-59176842.647408,16166,277.47226
-94998781.185696,16166,286.420328
-142795839.585004,16166,295.391122
-134374572.119884,16166,304.362437
-110610938.614701,16166,313.310033
-90076352.522871,16166,322.254953
-58163052.37937,16166,331.20933
-66846810.761651,16166,339.714405
-64110263.98658,16166,348.67849
-66482146.990593,16166,357.619019
-84126881.679314,16166,366.5738
-104211113.98422,16166,375.522306
-81888847.36267,16166,384.479483
-77922197.440531,16166,393.423287
-82913108.019046,16166,402.359422
-88363496.094264,16166,411.317666
-115508181.657119,16166,419.888321
-39933121.332285,16166,429.005924
-225918390.68634,16166,438.011661
-200307020.531326,16166,447.000355
-258760160.824813,16166,455.983001
-234933162.869949,16166,464.951887
-224600353.365332,16166,473.956886
-135349444.113449,16166,482.933065
-100859915.682384,16166,491.912176
-75683550.287741,16166,500.87964
-74111633.507249,16166,509.38537
-87017697.984052,16166,518.356412
-83836896.626,16166,527.319212
-73402939.505461,16166,536.284343
-114374779.455796,16166,545.254593
-159165222.611062,16166,554.238523
-151193799.926926,16166,563.212895
-153733126.501647,16166,572.186289
-99252966.035877,16166,581.190916
-120014109.046363,16166,589.680594
-108167401.301011,16166,598.63378
-70905468.079796,16166,607.595067
-64620558.348056,16166,616.594813
-85630142.98925,16166,625.613953
-94074901.072598,16166,634.594
-97457408.740782,16166,643.62791
-72988538.294404,16166,652.63958
-55335323.85164,16166,661.6732
-64928739.118912,16166,670.640293
-76638619.367953,16166,679.165621
-65891382.137472,16166,688.130699
-65128598.282512,16166,697.105174
-67358115.413655,16166,706.098311
-85366533.08574,16166,715.099138
-89657298.999598,16166,724.093786
-88450044.799611,16166,733.124882
-84448423.475627,16166,742.111135
-63628829.668992,16166,751.122151
-78193254.70001,16166,759.634408
-83542414.715513,16166,768.663467
-125894045.468327,16166,777.632764
-85442637.851236,16166,786.596354
-78143280.776664,16166,795.572026
-89426109.486745,16166,804.587059
-91806599.811026,16166,813.581301
-102136648.57851,16166,822.562553
-103928309.318357,16166,831.542718
-99794958.628127,16166,840.09611
-83350811.710115,16166,849.093923
-90127208.097563,16166,858.175627
-110407001.127862,16166,867.134789
-137320148.63592,16166,876.112955
-109971565.93012,16166,885.081611
-54967295.70269,16166,894.038314
-57668732.542434,16166,903.017681
-104212578.797648,16166,911.985117
-170699258.55758,16166,920.967889
-243635231.101397,16166,929.487578
-194586227.169729,16166,938.479167
-120729494.00357,16166,947.460758
-102832099.794149,16166,956.652517
-126073799.309713,16166,965.65805
-93003709.012596,16166,974.622835
-87581846.020822,16166,983.575155
-108198846.578469,16166,992.563776
-74480387.576551,16166,1001.534255
-88765869.434768,16166,1010.086792
-82380766.739812,16166,1019.086052
-104281434.503538,16166,1028.077192
-82236303.100418,16166,1037.063681
-88933337.661391,16166,1046.032053
-131530049.977315,16166,1055.008338
-103916227.2181,16166,1063.990149
-99536835.260966,16166,1072.946813
-77918093.295809,16166,1081.959506
-116580599.427201,16166,1090.97025
-78762218.509829,16166,1099.61113
-84420664.806794,16166,1108.745087
-88853075.183045,16166,1117.771352
-143186167.695568,16166,1126.776468
-199640409.969885,16166,1135.870114
-176389450.917846,16166,1145.016895
-180170182.262919,16166,1154.032303
-144831946.460743,16166,1163.032193
-104313257.103904,16166,1172.023969
-108965315.227081,16166,1180.529801
-79812506.314611,16166,1189.483559
-71492556.55137,16166,1198.459174
-68996774.571597,16166,1207.430604
-63105092.052986,16166,1216.381602
-91078336.559866,16166,1225.341434
-140802670.534314,16166,1234.332625
-96706392.364641,16166,1243.624453
-85902528.4813,16166,1252.729496
-101690530.119024,16166,1261.23087
-103177826.186143,16166,1270.23199
-109428315.308448,16166,1279.253927
-94730137.052836,16166,1288.238086
-86307204.846957,16166,1297.21174
-78333184.786856,16166,1306.193028
-70998421.619544,16166,1315.158097
-104828398.286414,16166,1324.145185
-83052317.394729,16166,1333.30289
-68216317.325133,16166,1342.290264
-62970159.842604,16166,1350.801356
