#{"t_start": 1747546664.3752873, "env_id": "BuildingEnv"}
r,l,t
-101766956.296151,16166,6.247277
-70410668.487312,16166,12.806259
-71059751.463798,16166,18.772144
-68915182.626976,16166,26.936654
-55894825.324922,16166,34.019567
-44838717.409131,16166,41.065457
-34040001.038634,16166,47.042708
-31414654.439255,16166,53.012785
-28753217.951427,16166,58.947616
-28588151.289233,16166,64.594735
-25874908.822864,16166,70.558172
-26643310.805071,16166,77.576582
-23300527.499494,16166,85.717299
-24473355.008976,16166,91.639529
-22304834.346089,16166,98.666178
-20497916.524079,16166,106.785906
-21032541.87366,16166,113.768497
-16787287.035544,16166,119.667337
-22847805.761137,16166,125.880527
-28541685.887867,16166,131.862448
-25764332.008477,16166,140.05707
-24756472.21526,16166,148.699631
-25249706.75394,16166,157.37286
-24934695.941817,16166,167.142386
-25624345.120921,16166,173.614058
-25558942.923151,16166,182.419283
-22728653.801884,16166,189.420496
-21421603.857012,16166,196.962702
-17036213.544318,16166,202.589403
-21786373.80578,16166,209.083082
-25491868.981112,16166,216.760701
-25351955.304838,16166,226.090981
-26630475.448455,16166,233.608895
-22136190.582991,16166,239.529986
-23096553.444195,16166,246.0581
-25899943.977773,16166,253.073141
-24613227.852841,16166,263.44733
-20472400.935967,16166,270.127645
-24829639.766269,16166,276.012203
-21579131.207495,16166,282.520073
-23527020.978933,16166,289.714599
-24205676.85246,16166,295.692158
-27000457.22543,16166,303.377057
-26519803.243932,16166,313.131095
-20028188.513652,16166,320.769517
-17716031.418561,16166,326.719186
-26957882.97857,16166,332.401475
-21974473.223131,16166,338.439872
-23859258.039067,16166,346.661177
-27584108.329636,16166,352.667114
-22195297.468349,16166,358.655798
-22355842.873638,16166,366.288429
-19503031.265112,16166,372.229097
-19374090.504782,16166,378.142078
-24088985.762552,16166,384.121957
-17845384.200013,16166,390.015136
-26507899.280647,16166,396.796882
-17639267.937756,16166,405.168095
-19625197.499701,16166,411.140978
-23198892.415438,16166,417.072007
-20515165.541421,16166,424.237182
-23413994.497516,16166,432.48643
-21223684.844468,16166,439.589837
-21889192.810458,16166,445.53393
-21972921.586267,16166,452.640666
-19678584.771112,16166,461.233353
-19056505.702693,16166,471.22753
-22368589.56653,16166,477.300146
-21713756.800662,16166,485.791306
-23309085.42869,16166,492.868012
-22882476.83152,16166,500.545753
-20584894.106332,16166,508.173514
-21037155.71169,16166,514.08114
-21815082.84496,16166,521.194476
-20950883.366383,16166,527.743686
-21832673.429756,16166,534.014166
-13965516.031736,16166,539.97158
-20802821.491496,16166,547.173249
-23522765.374851,16166,556.013612
-17034805.207099,16166,561.975075
-22717265.80377,16166,568.0355
-20244441.734364,16166,574.664666
-22216704.669843,16166,580.56222
-15664296.348992,16166,586.499131
-23786147.361216,16166,592.240681
-17221891.802301,16166,598.243208
-21300445.638339,16166,604.206521
-35876243.618919,16166,610.191415
-36674511.734981,16166,616.848027
-30644025.277238,16166,625.381054
-19887602.037681,16166,634.471014
-17643184.051224,16166,642.215535
-17439048.911066,16166,648.155272
-19006127.407804,16166,653.77831
-22894194.640529,16166,661.031769
-19165706.874256,16166,667.599139
-19241934.564371,16166,674.670564
-20934501.155398,16166,681.305184
-23441365.018833,16166,688.359328
-23314166.258846,16166,694.885441
-23398436.77651,16166,701.392666
-17807337.272933,16166,708.014431
-20102910.057904,16166,714.075896
-15874573.21226,16166,719.882231
-18598443.300329,16166,727.674376
-15015076.898435,16166,736.530585
-18231685.245789,16166,744.859781
-17573866.631882,16166,750.892491
-16655038.692618,16166,756.93861
-17681005.307823,16166,763.471204
-19301852.181257,16166,771.369267
-17526152.151865,16166,777.352877
-15055286.745664,16166,783.005946
-21402312.814496,16166,789.030011
-20437754.081417,16166,796.32175
-18522549.763538,16166,802.25676
-20475682.652468,16166,808.230372
-17181490.779503,16166,814.83389
-20172163.845086,16166,820.912425
-20281599.462107,16166,827.036756
-15770375.390433,16166,835.462996
-18985172.432776,16166,842.709993
-24303802.266672,16166,850.904859
-15424972.637595,16166,858.709383
-22067674.490775,16166,865.980648
-22709856.174284,16166,873.231049
-20029852.281457,16166,880.492431
-18183615.712539,16166,886.508907
-19634656.269,16166,892.728925
-16661828.89427,16166,899.49405
-21143465.451192,16166,905.541253
-19719103.308537,16166,914.943102
-13750472.841297,16166,921.678612
-21542375.368856,16166,932.718167
-19928646.857538,16166,943.322263
-22564769.208151,16166,954.203217
-18097880.099004,16166,965.023257
-22305563.790008,16166,972.912448
-20082714.011475,16166,980.155162
-22384264.478338,16166,986.211827
-22175677.845839,16166,994.977793
-16456540.19968,16166,1001.565492
-22786581.609071,16166,1007.554343
-16626543.681387,16166,1014.152467
-19237005.10585,16166,1022.127907
-22462787.607239,16166,1028.165513
-19948350.615051,16166,1034.125731
-20384220.168666,16166,1040.134192
-17675086.281662,16166,1047.95978
-19651385.134074,16166,1055.238697
-16597406.737964,16166,1060.911052
-22770164.991898,16166,1066.909344
-28733520.996868,16166,1073.557694
-23892121.351484,16166,1081.419776
-18448875.889624,16166,1088.513123
-20820006.171084,16166,1094.493738
-21511104.698703,16166,1102.360868
-18401984.737888,16166,1108.553472
-16557037.365075,16166,1114.64578
-25827364.232058,16166,1120.398534
-25601477.254405,16166,1126.42203
-19030316.563805,16166,1133.641788
-24446276.322027,16166,1139.608208
-19716050.341753,16166,1145.671211
-16535013.907026,16166,1154.029221
-19736250.582682,16166,1162.511424
-16398788.702543,16166,1168.479791
-22990184.023011,16166,1175.78749
-19751037.910277,16166,1182.468435
-26123938.989733,16166,1190.006255
-17822218.625462,16166,1197.912833
-23929584.800121,16166,1207.733942
-19181637.690083,16166,1216.315301
-19084848.124883,16166,1223.809773
-23144143.147594,16166,1234.302339
-23552789.984717,16166,1241.633033
-21788947.968584,16166,1247.686295
-20063303.970034,16166,1254.430274
-19328723.146295,16166,1260.930986
-19228690.99442,16166,1268.434209
-26117048.508115,16166,1279.824116
-19999182.060661,16166,1290.397411
-23635319.730985,16166,1296.561347
