#{"t_start": 1747453922.3865032, "env_id": "BuildingEnv"}
r,l,t
-146.247257,16166,5913.872065
-160.77598,16166,5920.319381
-694.582241,16166,5927.450687
-407.462436,16166,5935.668393
-182.733388,16166,5943.484534
-394.271645,16166,5949.918165
-626.54683,16166,5955.708796
-231.116202,16166,5964.775298
-769.863358,16166,5971.96655
-248.639905,16166,5977.914863
-175.497584,16166,5984.497899
-267.986957,16166,5990.747597
-360.960822,16166,5997.927718
-157.685831,16166,6003.439447
-292.687992,16166,6009.283627
-223.432398,16166,6014.515573
-164.442994,16166,6021.020189
-289.836422,16166,6027.526177
-196.977163,16166,6033.294585
-250.666017,16166,6039.048547
-294.767448,16166,6046.160605
-507.183333,16166,6052.571454
-478.645899,16166,6062.18565
-607.422398,16166,6067.314285
-186.483863,16166,6073.817621
-260.014634,16166,6079.663744
-429.52471,16166,6088.169947
-416.300894,16166,6096.639876
-318.362731,16166,6103.778132
-271.054171,16166,6111.566782
-192.230059,16166,6116.766794
-163.810189,16166,6121.718845
-259.770257,16166,6127.507942
-533.626658,16166,6133.263456
-227.433646,16166,6141.045724
-255.260159,16166,6148.243736
-187.790539,16166,6155.367247
-381.440151,16166,6162.472009
-204.042489,16166,6171.02536
-192.149638,16166,6177.610749
-450.805957,16166,6182.790962
-591.532758,16166,6190.35135
-213.073289,16166,6197.031801
-246.394774,16166,6203.809848
-477.625105,16166,6211.128531
-397.396938,16166,6217.679531
-604.809143,16166,6226.258659
-190.351564,16166,6232.90472
-388.366688,16166,6242.217566
-246.299345,16166,6248.789667
-193.457615,16166,6256.437335
-461.099968,16166,6266.431337
-583.964976,16166,6277.029495
-607.332714,16166,6285.592294
-257.14643,16166,6293.571026
-159.905622,16166,6302.216053
-190.34911,16166,6309.482692
-411.677468,16166,6318.087312
-1128.97542,16166,6326.01289
-738.023224,16166,6333.238611
-584.083283,16166,6341.553181
-165.104321,16166,6346.67178
-203.084314,16166,6352.639884
-433.490374,16166,6357.832989
-413.545287,16166,6364.362309
-170.015647,16166,6372.234523
-232.333557,16166,6378.749395
-181.169565,16166,6385.307919
-153.273683,16166,6393.312714
-256.376753,16166,6400.249627
-229.693235,16166,6408.099599
-171.108073,16166,6417.535411
-252.040415,16166,6425.444932
-248.005087,16166,6436.068038
-118.628197,16166,6444.674019
-172.741119,16166,6454.576529
-316.849447,16166,6464.523826
-548.71563,16166,6473.10789
-226.312352,16166,6479.381995
-212.942631,16166,6486.633682
-104.066663,16166,6493.907838
-207.886132,16166,6501.882675
-84.693653,16166,6509.223869
-183.737296,16166,6515.857845
-160.708237,16166,6526.544625
-108.054945,16166,6533.754876
-119.088681,16166,6540.347623
-130.36996,16166,6547.007714
-98.657041,16166,6555.947188
-202.696108,16166,6563.166626
-117.232616,16166,6569.672897
-779.924464,16166,6574.832463
-273.704738,16166,6584.040606
-311.28485,16166,6594.001718
-229.729771,16166,6599.891885
-181.076371,16166,6607.101972
-175.50631,16166,6612.246749
-116.09588,16166,6619.816982
-141.042416,16166,6628.348442
-190.24117,16166,6634.851458
-185.451836,16166,6643.423711
-126.111366,16166,6652.611766
-215.714822,16166,6657.787789
-138.594339,16166,6662.994655
-142.817988,16166,6668.224416
-141.487352,16166,6673.342017
-150.8042,16166,6679.543576
-200.357505,16166,6687.406061
-99.696531,16166,6693.943411
-190.562774,16166,6703.233429
-192.77818,16166,6710.496641
-137.042383,16166,6716.975977
-164.792317,16166,6725.507544
-144.059847,16166,6732.724056
-228.376882,16166,6740.028311
-134.240102,16166,6747.310529
-329.509446,16166,6756.274381
-270.07167,16166,6764.20078
-104.722756,16166,6772.785062
